Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent
PRD07590,2025-10-13,Cut-to-Length Line,A,MC006,OP015,Steel Strip,1679,1617,62,66,Tool Change,96.8,3.69
PRD07591,2025-12-10,Rolling Line,A,MC011,OP005,CR Sheet,2374,2340,34,120,Quality Inspection,97.7,1.43
PRD07592,2025-07-22,Cut-to-Length Line,B,MC007,OP008,GI Sheet,646,631,15,61,Tool Change,92.4,2.32
PRD07593,2025-04-09,Pickling Line,C,MC008,OP007,GI Sheet,1175,1133,42,46,Quality Inspection,94.3,3.57
PRD07594,2025-10-06,Cut-to-Length Line,C,MC005,OP030,Steel Plate,2280,2163,117,75,Quality Inspection,93.8,5.13
PRD07595,2025-07-28,Finishing Line,B,MC018,OP012,Steel Strip,1373,1318,55,26,Tool Change,95.9,4.01
PRD07596,2025-05-09,Finishing Line,C,MC015,OP020,CR Sheet,1643,1604,39,27,Scheduled Maintenance,90.2,2.37
PRD07597,2025-12-01,Finishing Line,C,MC018,OP029,Steel Plate,773,728,45,12,Scheduled Maintenance,91.1,5.82
PRD07598,2025-10-15,Finishing Line,C,MC003,OP024,GP Coil,2445,2419,26,21,Mechanical Failure,87.0,1.06
PRD07599,2025-09-09,Cut-to-Length Line,C,MC010,OP023,GI Sheet,2340,2284,56,59,Tool Change,93.1,2.39
PRD07600,2025-09-22,Finishing Line,C,MC015,OP012,HR Coil,2218,2176,42,26,Mechanical Failure,97.5,1.89
PRD07601,2025-09-28,Finishing Line,A,MC008,OP020,CR Coil,2043,2008,35,26,Material Shortage,98.8,1.71
PRD07602,2025-07-07,Cut-to-Length Line,A,MC008,OP022,HR Coil,1784,1752,32,51,Mechanical Failure,95.3,1.79
PRD07603,2025-08-02,Rolling Line,C,MC014,OP014,GI Sheet,571,564,7,41,Mechanical Failure,92.4,1.23
PRD07604,2025-10-10,Rolling Line,B,MC010,OP023,HR Coil,1809,1784,25,64,Material Shortage,96.9,1.38
PRD07605,2025-07-30,Finishing Line,C,MC013,OP016,GP Coil,1787,1776,11,13,Mechanical Failure,93.2,0.62
PRD07606,2025-12-31,Pickling Line,C,MC010,OP013,GI Sheet,663,648,15,37,Scheduled Maintenance,93.6,2.26
PRD07607,2025-03-17,Finishing Line,B,MC006,OP026,CR Sheet,1597,1570,27,24,Quality Inspection,94.6,1.69
PRD07608,2025-05-28,Slitting Line,B,MC018,OP013,Steel Plate,2190,2059,131,25,Quality Inspection,95.2,5.98
PRD07609,2025-11-17,Slitting Line,B,MC016,OP015,CR Sheet,2278,2199,79,41,Material Shortage,99.0,3.47
PRD07610,2025-08-01,Cut-to-Length Line,A,MC018,OP011,CR Coil,1136,1115,21,45,Quality Inspection,97.0,1.85
PRD07611,2025-04-19,Finishing Line,A,MC020,OP028,GI Sheet,860,821,39,5,Quality Inspection,96.4,4.53
PRD07612,2025-05-09,Rolling Line,B,MC006,OP023,HR Sheet,2306,2231,75,118,Power Failure,92.3,3.25
PRD07613,2025-01-10,Finishing Line,A,MC009,OP008,HR Coil,839,835,4,34,Mechanical Failure,93.7,0.48
PRD07614,2025-02-16,Cut-to-Length Line,A,MC016,OP009,Steel Strip,1561,1479,82,43,Tool Change,97.3,5.25
PRD07615,2025-11-11,Slitting Line,A,MC006,OP005,HR Coil,709,691,18,59,Power Failure,95.6,2.54
PRD07616,2025-04-06,Slitting Line,C,MC011,OP002,GI Sheet,2026,1934,92,62,Quality Inspection,91.7,4.54
PRD07617,2025-04-13,Rolling Line,C,MC003,OP010,Steel Strip,2399,2332,67,93,Mechanical Failure,91.7,2.79
PRD07618,2025-12-08,Rolling Line,B,MC008,OP028,Steel Plate,794,771,23,8,Tool Change,94.1,2.9
PRD07619,2025-05-26,Pickling Line,B,MC001,OP013,HR Sheet,1897,1841,56,46,Scheduled Maintenance,94.7,2.95
PRD07620,2025-01-27,Rolling Line,C,MC015,OP015,Steel Plate,1983,1894,89,116,Scheduled Maintenance,93.5,4.49
PRD07621,2025-08-08,Rolling Line,A,MC015,OP021,GI Sheet,1505,1451,54,30,Mechanical Failure,97.5,3.59
PRD07622,2025-01-18,Finishing Line,A,MC019,OP014,HR Coil,798,778,20,24,Quality Inspection,93.8,2.51
PRD07623,2025-06-16,Pickling Line,A,MC010,OP011,CR Sheet,1892,1843,49,41,Mechanical Failure,93.8,2.59
PRD07624,2025-03-23,Cut-to-Length Line,B,MC019,OP014,HR Coil,581,568,13,65,Material Shortage,99.0,2.24
PRD07625,2025-03-13,Rolling Line,A,MC009,OP007,Steel Plate,1174,1138,36,18,Scheduled Maintenance,95.9,3.07
PRD07626,2025-11-06,Finishing Line,A,MC007,OP029,CR Sheet,2086,2036,50,9,Mechanical Failure,96.7,2.4
PRD07627,2025-09-11,Finishing Line,A,MC014,OP014,Steel Strip,1305,1243,62,17,Material Shortage,99.0,4.75
PRD07628,2025-06-11,Pickling Line,B,MC002,OP003,HR Sheet,590,572,18,56,Quality Inspection,97.1,3.05
PRD07629,2025-11-23,Finishing Line,B,MC013,OP010,HR Sheet,571,553,18,43,Quality Inspection,95.2,3.15
PRD07630,2025-02-07,Finishing Line,B,MC020,OP021,HR Coil,918,909,9,32,Mechanical Failure,96.3,0.98
PRD07631,2025-07-20,Cut-to-Length Line,B,MC004,OP006,CR Coil,2215,2179,36,48,Quality Inspection,92.8,1.63
PRD07632,2025-07-19,Cut-to-Length Line,A,MC007,OP006,CR Coil,1619,1602,17,69,Material Shortage,95.2,1.05
PRD07633,2025-09-12,Rolling Line,C,MC008,OP020,HR Sheet,1532,1479,53,66,Mechanical Failure,91.2,3.46
PRD07634,2025-06-28,Slitting Line,B,MC016,OP003,CR Coil,1183,1171,12,30,Tool Change,94.4,1.01
PRD07635,2025-02-04,Rolling Line,A,MC020,OP016,CR Coil,507,501,6,69,Mechanical Failure,95.9,1.18
PRD07636,2025-03-23,Rolling Line,A,MC009,OP011,CR Sheet,2107,1998,109,61,Material Shortage,95.7,5.17
PRD07637,2025-08-08,Rolling Line,C,MC011,OP020,GP Coil,1652,1615,37,29,Quality Inspection,98.1,2.24
PRD07638,2025-06-07,Finishing Line,C,MC014,OP017,CR Coil,524,511,13,43,Mechanical Failure,93.1,2.48
PRD07639,2025-01-04,Slitting Line,B,MC004,OP024,HR Sheet,1338,1303,35,25,Mechanical Failure,96.4,2.62
PRD07640,2025-06-16,Finishing Line,A,MC019,OP012,GP Coil,2451,2395,56,5,Quality Inspection,99.0,2.28
PRD07641,2025-07-23,Pickling Line,B,MC015,OP003,HR Coil,1457,1415,42,43,Tool Change,93.3,2.88
PRD07642,2025-07-13,Slitting Line,B,MC014,OP004,CR Sheet,2045,2013,32,14,Quality Inspection,91.4,1.56
PRD07643,2025-08-23,Pickling Line,C,MC016,OP011,Steel Strip,1379,1337,42,71,Power Failure,90.6,3.05
PRD07644,2025-07-25,Rolling Line,B,MC020,OP030,Steel Plate,2263,2159,104,77,Scheduled Maintenance,91.2,4.6
PRD07645,2025-05-30,Finishing Line,A,MC003,OP009,Steel Strip,992,955,37,34,Mechanical Failure,93.9,3.73
PRD07646,2025-06-08,Finishing Line,A,MC006,OP029,CR Coil,1993,1950,43,38,Material Shortage,93.1,2.16
PRD07647,2025-10-06,Rolling Line,A,MC004,OP026,HR Sheet,2436,2384,52,51,Mechanical Failure,97.1,2.13
PRD07648,2025-10-31,Finishing Line,B,MC001,OP025,CR Coil,1392,1351,41,5,Mechanical Failure,95.3,2.95
PRD07649,2025-06-15,Cut-to-Length Line,A,MC018,OP029,CR Coil,2430,2387,43,65,Quality Inspection,97.2,1.77
PRD07650,2025-11-07,Rolling Line,B,MC008,OP006,CR Sheet,1954,1911,43,116,Scheduled Maintenance,90.1,2.2
PRD07651,2025-03-09,Cut-to-Length Line,C,MC016,OP020,Steel Strip,683,658,25,74,Quality Inspection,97.3,3.66
PRD07652,2025-03-29,Cut-to-Length Line,A,MC020,OP027,HR Sheet,1251,1210,41,40,Tool Change,99.0,3.28
PRD07653,2025-08-05,Rolling Line,B,MC016,OP024,GP Coil,1820,1780,40,93,Tool Change,95.5,2.2
PRD07654,2025-01-01,Cut-to-Length Line,B,MC015,OP023,CR Coil,1923,1899,24,61,Mechanical Failure,96.7,1.25
PRD07655,2025-05-15,Rolling Line,B,MC002,OP022,GP Coil,1676,1654,22,60,Material Shortage,96.4,1.31
PRD07656,2025-07-04,Pickling Line,C,MC012,OP022,CR Coil,2065,2039,26,43,Quality Inspection,90.8,1.26
PRD07657,2025-12-17,Rolling Line,C,MC004,OP009,Steel Strip,2495,2356,139,180,Scheduled Maintenance,95.7,5.57
PRD07658,2025-05-20,Finishing Line,B,MC011,OP020,Steel Plate,1180,1136,44,12,Quality Inspection,92.3,3.73
PRD07659,2025-04-16,Cut-to-Length Line,C,MC002,OP014,CR Coil,1250,1233,17,74,Scheduled Maintenance,88.6,1.36
PRD07660,2025-05-13,Rolling Line,C,MC006,OP029,GP Coil,944,928,16,131,Quality Inspection,94.4,1.69
PRD07661,2025-04-18,Slitting Line,C,MC017,OP006,Steel Plate,548,522,26,20,Power Failure,96.4,4.74
PRD07662,2025-06-27,Rolling Line,B,MC019,OP016,HR Coil,2381,2343,38,66,Tool Change,97.8,1.6
PRD07663,2025-10-25,Cut-to-Length Line,B,MC009,OP018,HR Sheet,973,959,14,52,Power Failure,92.9,1.44
PRD07664,2025-12-24,Rolling Line,A,MC005,OP009,HR Coil,1855,1805,50,104,Material Shortage,96.3,2.7
PRD07665,2025-12-25,Finishing Line,B,MC014,OP007,Steel Plate,797,769,28,12,Tool Change,97.5,3.51
PRD07666,2025-05-26,Finishing Line,A,MC016,OP024,HR Coil,1132,1098,34,10,Power Failure,98.6,3.0
PRD07667,2025-03-15,Cut-to-Length Line,C,MC001,,Steel Plate,562,528,34,52,Tool Change,93.2,6.05
PRD07668,2025-04-18,Rolling Line,B,MC020,OP012,CR Coil,1874,1855,19,81,Material Shortage,91.4,1.01
PRD07669,2025-05-02,Slitting Line,B,MC003,OP005,HR Coil,2061,2029,32,59,Material Shortage,91.1,1.55
PRD07670,2025-01-17,Pickling Line,B,MC010,OP014,CR Sheet,1945,1889,56,64,Tool Change,96.8,2.88
PRD07671,2025-07-15,Cut-to-Length Line,B,MC015,OP025,GI Sheet,2158,2095,63,64,Material Shortage,97.7,2.92
PRD07672,2025-11-23,Cut-to-Length Line,C,MC003,OP014,GI Sheet,655,625,30,65,Mechanical Failure,90.1,4.58
PRD07673,2025-11-14,Pickling Line,B,MC001,OP029,Steel Plate,1977,1899,78,51,Scheduled Maintenance,94.4,3.95
PRD07674,2025-10-24,Slitting Line,A,MC013,OP003,CR Sheet,1012,992,20,28,Mechanical Failure,96.7,1.98
PRD07675,2025-09-09,Finishing Line,A,MC015,OP007,CR Sheet,1077,1058,19,7,Scheduled Maintenance,96.1,1.76
PRD07676,2025-04-29,Rolling Line,C,MC010,OP029,GI Sheet,1870,1829,41,73,Tool Change,91.4,2.19
PRD07677,2025-06-11,Pickling Line,C,MC003,OP016,Steel Plate,1181,1119,62,41,Tool Change,91.1,5.25
PRD07678,2025-07-17,Cut-to-Length Line,A,MC018,OP021,HR Coil,2043,2032,11,89,Scheduled Maintenance,92.7,0.54
PRD07679,2025-02-14,Rolling Line,A,MC019,OP022,Steel Plate,1445,1372,73,65,Tool Change,96.8,5.05
PRD07680,2025-11-10,Cut-to-Length Line,A,MC005,OP021,HR Sheet,2301,2233,68,115,Mechanical Failure,95.8,2.96
PRD07681,2025-06-28,Finishing Line,C,MC010,OP022,Steel Strip,1980,1907,73,1,Power Failure,96.5,3.69
PRD07682,2025-02-13,Cut-to-Length Line,A,MC016,OP009,Steel Plate,1831,1735,96,0,Material Shortage,98.6,5.24
PRD07683,2025-09-28,Rolling Line,A,MC020,OP023,CR Sheet,1022,996,26,58,Tool Change,97.6,2.54
PRD07684,2025-03-19,Rolling Line,A,MC018,OP017,CR Coil,1015,1005,10,67,Power Failure,98.6,0.99
PRD07685,2025-11-22,Slitting Line,C,MC008,OP009,Steel Strip,2193,2164,29,51,Mechanical Failure,87.1,1.32
PRD07686,2025-06-27,Slitting Line,C,MC013,OP018,HR Coil,2031,1995,36,55,Quality Inspection,87.8,1.77
PRD07687,2025-12-23,Finishing Line,B,MC008,OP014,Steel Plate,1907,1843,64,9,Material Shortage,96.8,3.36
PRD07688,2025-01-03,Cut-to-Length Line,A,MC013,OP004,HR Sheet,1560,1509,51,62,Scheduled Maintenance,96.4,3.27
PRD07689,2025-08-02,Slitting Line,B,MC012,OP015,HR Coil,2394,2328,66,25,Material Shortage,93.1,2.76
PRD07690,2025-12-08,Finishing Line,A,MC013,OP004,GI Sheet,1870,1806,64,33,Material Shortage,99.0,3.42
PRD07691,2025-03-15,Cut-to-Length Line,A,MC017,OP005,Steel Plate,1924,1848,76,25,Power Failure,97.7,3.95
PRD07692,2025-02-20,Slitting Line,C,MC015,OP026,GI Sheet,764,732,32,86,Tool Change,89.2,4.19
PRD07693,2025-03-08,Slitting Line,C,MC009,OP004,CR Sheet,1122,1101,21,54,Mechanical Failure,94.0,1.87
PRD07694,2025-11-28,Rolling Line,C,MC020,OP024,CR Coil,1017,1012,5,144,Power Failure,94.2,0.49
PRD07695,2025-04-03,Finishing Line,B,MC004,OP009,CR Coil,2256,2221,35,23,Power Failure,95.4,1.55
PRD07696,2025-06-25,Pickling Line,A,MC012,OP011,HR Coil,2488,2438,50,27,Tool Change,94.1,2.01
PRD07697,2025-05-25,Finishing Line,C,MC004,OP014,CR Coil,1248,1236,12,49,Power Failure ,88.7,0.96
PRD07698,2025-01-07,Slitting Line,A,MC013,OP027,CR Sheet,2084,2040,44,77,Scheduled Maintenance,95.3,2.11
PRD07699,2025-09-26,Finishing Line,A,MC003,,CR Sheet,1780,1735,45,25,Mechanical Failure,99.0,2.53
PRD07700,2025-11-18,Rolling Line,A,MC005,OP018,Steel Plate,1258,1202,56,111,Mechanical Failure,94.8,4.45
PRD07701,2025-01-04,Finishing Line,C,MC013,OP012,HR Sheet,1285,1264,21,34,Mechanical Failure,93.2,1.63
PRD07702,2025-05-18,Finishing Line,C,MC014,OP009,HR Coil,1537,1511,26,1,Material Shortage,94.6,1.69
PRD07703,2025-08-19,Slitting Line,A,MC008,OP002,GI Sheet,1919,1888,31,26,Quality Inspection,97.8,1.62
PRD07704,2025-03-29,Cut-to-Length Line,A,MC011,OP019,GP Coil,2231,2184,47,75,Material Shortage,99.0,2.11
PRD07705,2025-01-17,Cut-to-Length Line,C,MC008,OP006,CR Coil,571,561,10,60,Mechanical Failure,97.1,1.75
PRD07706,2025-02-21,Finishing Line,C,MC012,OP013,Steel Plate,825,792,33,14,Mechanical Failure,90.3,4.0
PRD07707,2025-05-14,Slitting Line,B,MC011,OP025,GI Sheet,2479,2406,73,61,Mechanical Failure,89.2,2.94
PRD07708,2025-07-30,Pickling Line,A,MC017,OP015,GP Coil,967,940,27,59,Tool Change,96.0,2.79
PRD07709,2025-11-21,Finishing Line,B,MC013,OP023,HR Coil,1994,1975,19,41,Quality Inspection,96.8,0.95
PRD07710,2025-08-07,Cut-to-Length Line,B,MC004,OP024,Steel Plate,2418,2289,129,101,Scheduled Maintenance,92.9,5.33
PRD07711,2025-07-24,Slitting Line,C,MC013,OP002,HR Sheet,1770,1678,92,61,Scheduled Maintenance,90.9,5.2
PRD07712,2025-07-30,Finishing Line,A,MC009,OP029,GP Coil,1348,1329,19,20,Mechanical Failure,98.1,1.41
PRD07713,2025-10-04,Rolling Line,B,MC014,OP025,Steel Plate,2356,2277,79,81,Tool Change,89.6,3.35
PRD07714,2025-01-24,Cut-to-Length Line,A,MC012,OP016,GI Sheet,552,530,22,89,Mechanical Failure,97.8,3.99
PRD07715,2025-01-04,Rolling Line,B,MC013,OP006,HR Sheet,2202,2145,57,120,Tool Change,98.0,2.59
PRD07716,2025-06-01,Slitting Line,A,MC008,OP014,CR Sheet,2137,2055,82,71,Mechanical Failure,95.1,3.84
PRD07717,2025-09-16,Pickling Line,C,MC005,OP019,GI Sheet,1508,1482,26,32,Quality Inspection,94.1,1.72
PRD07718,2025-11-20,Pickling Line,A,MC011,OP015,CR Coil,2410,2389,21,33,Quality Inspection,98.3,0.87
PRD07719,2025-12-23,Pickling Line,B,MC020,OP018,HR Sheet,548,527,21,55,Scheduled Maintenance,91.9,3.83
PRD07720,2025-06-17,Pickling Line,B,MC006,OP012,GI Sheet,2113,2027,86,53,Mechanical Failure,94.1,4.07
PRD07721,2025-06-25,Slitting Line,C,MC007,OP002,HR Coil,2421,2390,31,62,Mechanical Failure,90.5,1.28
PRD07722,2025-11-06,Rolling Line,C,MC015,OP026,HR Coil,1411,1394,17,102,Scheduled Maintenance,90.2,1.2
PRD07723,2025-10-18,Cut-to-Length Line,A,MC005,OP025,CR Sheet,1134,1095,39,62,Material Shortage,95.3,3.44
PRD07724,2025-02-25,Slitting Line,A,MC009,OP020,Steel Plate,1504,1457,47,8,Tool Change,96.8,3.12
PRD07725,2025-04-18,Pickling Line,B,MC020,OP024,HR Sheet,1571,1538,33,10,Material Shortage,90.6,2.1
PRD07726,2025-10-23,Cut-to-Length Line,B,MC019,OP016,HR Coil,928,905,23,41,Power Failure,91.7,2.48
PRD07727,2025-11-20,Finishing Line,A,MC005,OP027,GI Sheet,909,873,36,17,Quality Inspection,99.0,3.96
PRD07728,2025-10-29,Cut-to-Length Line,C,MC013,OP023,HR Sheet,1022,995,27,102,Tool Change,91.0,2.64
PRD07729,2025-11-30,Rolling Line,A,MC012,OP021,HR Sheet,1066,1050,16,73,Material Shortage,92.8,1.5
PRD07730,2025-05-21,Finishing Line,C,MC005,OP027,GP Coil,1620,1612,8,29,Power Failure,91.6,0.49
PRD07731,2025-06-04,Finishing Line,A,MC007,OP020,HR Coil,896,885,11,31,Tool Change,93.6,1.23
PRD07732,2025-09-19,Pickling Line,A,MC003,OP022,GI Sheet,1166,1133,33,47,Mechanical Failure,96.1,2.83
PRD07733,2025-09-30,Finishing Line,A,MC013,OP029,Steel Strip,1457,1419,38,20,Mechanical Failure,98.5,2.61
PRD07734,2025-08-20,Pickling Line,B,MC011,OP026,GI Sheet,1023,997,26,39,Mechanical Failure,97.4,2.54
PRD07735,2025-08-29,Pickling Line,A,MC010,OP015,HR Sheet,2226,2153,73,40,Power Failure,99.0,3.28
PRD07736,2025-12-21,Slitting Line,C,MC009,OP008,Steel Plate,1506,1431,75,14,Mechanical Failure,91.1,4.98
PRD07737,2025-12-03,Cut-to-Length Line,B,MC006,OP021,Steel Plate,2166,2073,93,87,Tool Change,92.2,4.29
PRD07738,2025-09-15,Slitting Line,A,MC014,OP002,HR Coil,1271,1245,26,76,Mechanical Failure,96.4,2.05
PRD07739,2025-09-06,Rolling Line,C,MC010,OP014,HR Sheet,1794,1727,67,35,Mechanical Failure,91.2,3.73
PRD07740,2025-03-18,Rolling Line,C,MC017,OP004,HR Coil,1743,1699,44,41,Tool Change,90.5,2.52
PRD07741,2025-06-29,Slitting Line,B,MC002,OP011,GI Sheet,1058,1024,34,72,Power Failure,92.5,3.21
PRD07742,2025-03-07,Slitting Line,C,MC002,OP017,HR Coil,1345,1305,40,30,Mechanical Failure,96.7,2.97
PRD07743,2025-11-04,Pickling Line,A,MC004,OP029,Steel Strip,2187,2133,54,25,Tool Change,98.2,2.47
PRD07744,2025-12-14,Slitting Line,A,MC007,OP025,GP Coil,540,527,13,42,Mechanical Failure,94.8,2.41
PRD07745,2025-06-20,Finishing Line,A,MC020,OP022,CR Sheet,2489,2429,60,17,Material Shortage,97.4,2.41
PRD07746,2025-01-22,Slitting Line,C,MC004,OP007,Steel Strip,2238,2150,88,58,Material Shortage,96.4,3.93
PRD07747,2025-04-17,Pickling Line,B,MC008,OP001,CR Coil,720,713,7,62,Mechanical Failure,98.0,0.97
PRD07748,2025-11-19,Rolling Line,A,MC014,OP021,CR Coil,1923,1913,10,0,Quality Inspection,94.5,0.52
PRD07749,2025-08-15,Slitting Line,B,MC020,OP009,GI Sheet,1856,1813,43,25,Mechanical Failure,91.8,2.32
PRD07750,2025-08-04,Rolling Line,A,MC003,OP017,CR Sheet,2494,2447,47,115,Quality Inspection,95.9,1.88
PRD07751,2025-03-10,Pickling Line,A,MC011,OP001,steel strip,1749,1709,40,34,Mechanical Failure,95.2,2.29
PRD07752,2025-03-25,Cut-to-Length Line,B,MC003,OP027,CR Coil,1093,1078,15,73,Material Shortage,94.5,1.37
PRD07753,2025-04-13,Rolling Line,A,MC005,OP002,GI Sheet,1068,1030,38,86,Material Shortage,99.0,3.56
PRD07754,2025-02-08,Slitting Line,A,MC016,OP019,GI Sheet,1052,1022,30,18,Mechanical Failure,94.2,2.85
PRD07755,2025-01-13,Rolling Line,A,MC011,OP030,Steel Strip,930,894,36,52,Quality Inspection,97.3,3.87
PRD07756,2025-10-24,Finishing Line,B,MC001,OP022,HR Sheet,2465,2392,73,15,Material Shortage,97.1,2.96
PRD07757,2025-11-09,Cut-to-Length Line,C,MC009,OP011,CR Sheet,2365,2342,23,40,Power Failure,92.6,0.97
PRD07758,2025-06-30,Rolling Line, B,MC005,OP022,GP Coil,730,714,16,97,Quality Inspection,94.2,2.19
PRD07759,2025-09-25,Slitting Line,C,MC020,OP010,Steel Plate,689,653,36,51,Tool Change,91.8,5.22
PRD07760,2025-01-13,Finishing Line,A,MC011,OP010,HR Coil,1431,1376,55,13,Tool Change,99.0,3.84
PRD07761,2025-04-30,Slitting Line,A,MC002,OP030,GP Coil,657,648,9,51,Mechanical Failure,93.3,1.37
PRD07762,2025-12-19,Pickling Line,C,MC010,OP001,Steel Plate,2050,1958,92,12,Tool Change,94.8,4.49
PRD07763,2025-02-26,Slitting Line,A,MC005,OP003,GI Sheet,1767,1703,64,34,Material Shortage,95.0,3.62
PRD07764,2025-02-09,Pickling Line,B,MC017,OP016,Steel Strip,517,501,16,41,Quality Inspection,98.3,3.09
PRD07765,2025-12-02,Finishing Line,C,MC012,OP029,Steel Strip,1424,1348,76,35,Scheduled Maintenance,89.5,5.34
PRD07766,2025-05-08,Finishing Line,B,MC003,OP013,HR Sheet,1837,1794,43,22,Mechanical Failure,98.3,2.34
PRD07767,2025-06-22,Cut-to-Length Line,A,MC007,OP009,GP Coil,1232,1219,13,79,Quality Inspection,96.8,1.06
PRD07768,2025-02-04,Slitting Line,C,MC011,OP008,GI Sheet,2313,2266,47,18,Mechanical Failure,96.9,2.03
PRD07769,2025-09-16,Pickling Line,A,MC011,OP011,HR Sheet,810,797,13,44,Quality Inspection,93.5,1.6
PRD07770,2025-01-05,Slitting Line,B,MC012,OP009,CR Coil,2058,2041,17,24,Material Shortage,93.6,0.83
PRD07771,2025-08-06,Finishing Line,A,MC005,OP011,Steel Strip,592,567,25,25,Mechanical Failure,93.5,4.22
PRD07772,2025-01-11,Cut-to-Length Line,B,MC010,OP024,GI Sheet,2463,2383,80,46,Tool Change,92.7,3.25
PRD07773,2025-11-23,Pickling Line,B,MC012,OP025,CR Coil,2105,2070,35,60,Material Shortage,91.9,1.66
PRD07774,2025-04-27,Rolling Line,B,MC014,OP023,GI Sheet,1199,1170,29,57,Quality Inspection,95.5,2.42
PRD07775,2025-07-03,Pickling Line,C,MC001,OP026,Steel Strip,2265,2198,67,52,Quality Inspection,91.8,2.96
PRD07776,2025-12-28,Finishing Line,C,MC014,OP013,GI Sheet,607,589,18,9,Power Failure,88.9,2.97
PRD07777,2025-04-26,Pickling Line,A,MC007,OP014,Steel Strip,1128,1074,54,40,Material Shortage,99.0,4.79
PRD07778,2025-06-11,Rolling Line,C,MC010,OP009,Steel Strip,2163,2069,94,67,Quality Inspection,92.0,4.35
PRD07779,2025-03-08,Rolling Line,A,MC012,OP003,Steel Plate,843,808,35,98,Quality Inspection,97.7,4.15
PRD07780,2025-07-19,Slitting Line,A,MC006,OP022,GI Sheet,1016,983,33,44,Tool Change,95.9,3.25
PRD07781,2025-01-31,Finishing Line,C,MC016,OP006,GI Sheet,1500,1427,73,19,Tool Change,90.1,4.87
PRD07782,2025-03-16,Finishing Line,B,MC010,OP014,GI Sheet,842,826,16,10,Material Shortage,94.4,1.9
PRD07783,2025-08-25,Finishing Line,A,MC020,OP013,CR Sheet,1523,1478,45,18,Mechanical Failure,94.7,2.95
PRD07784,2025-11-23,Cut-to-Length Line,B,MC012,OP001,HR Coil,1813,1762,51,52,Material Shortage,95.8,2.81
PRD07785,2025-03-07,Pickling Line,A,MC010,OP028,CR Sheet,1151,1137,14,51,Material Shortage,97.2,1.22
PRD07786,2025-03-11,Pickling Line,B,MC010,OP029,HR Coil,1982,1942,40,11,Mechanical Failure,93.0,2.02
PRD07787,2025-10-24,Pickling Line,B,MC011,OP014,GP Coil,1078,1065,13,36,Material Shortage,94.9,1.21
PRD07788,2025-01-20,Cut-to-Length Line,C,MC009,OP012,HR Sheet,1227,1195,32,88,Scheduled Maintenance,93.3,2.61
PRD07789,2025-08-14,Slitting Line,A,MC009,OP027,Steel Plate,2000,1896,104,3,Tool Change,96.5,5.2
PRD07790,2025-07-18,Cut-to-Length Line,A,MC012,OP026,Steel Strip,796,766,30,39,Material Shortage,96.6,3.77
PRD07791,2025-02-08,Rolling Line,A,MC002,OP026,HR Coil,2258,2196,62,99,Material Shortage,96.0,2.75
PRD07792,2025-05-25,Slitting Line,A,MC014,OP023,GP Coil,1787,1742,45,55,Quality Inspection,95.7,2.52
PRD07793,2025-02-14,Finishing Line,C,MC009,OP003,GP Coil,629,619,10,20,Tool Change,89.3,1.59
PRD07794,2025-11-22,Finishing Line,C,MC018,OP028,GP Coil,1104,1083,21,24,Material Shortage,89.6,1.9
PRD07795,2025-04-01,Pickling Line,C,MC013,OP014,Steel Plate,1453,1382,71,52,Mechanical Failure,93.3,4.89
PRD07796,2025-08-26,Rolling Line,B,MC016,OP002,Steel Strip,536,523,13,96,Tool Change,94.0,2.43
PRD07797,2025-03-11,Finishing Line,C,MC013,OP023,CR Coil,2243,2188,55,25,Quality Inspection,90.2,2.45
PRD07798,2025-06-15,Cut-to-Length Line,A,MC008,OP030,Steel Plate,1327,1260,67,59,Quality Inspection,98.7,5.05
PRD07799,2025-05-10,Slitting Line,A,MC012,OP010,GP Coil,540,526,14,42,Tool Change,96.2,2.59
PRD07800,2025-08-02,Pickling Line,A,MC019,OP004,HR Sheet,955,919,36,64,Scheduled Maintenance,94.1,3.77
PRD07801,2025-12-06,Pickling Line,C,MC010,OP007,CR Sheet,1559,1517,42,75,Mechanical Failure,87.3,2.69
PRD07802,2025-03-30,Pickling Line,B,MC002,OP017,Steel Strip,1729,1670,59,55,Quality Inspection,90.6,3.41
PRD07803,2025-12-01,Finishing Line,B,MC015,OP010,GI Sheet,1599,1539,60,7,Mechanical Failure,94.5,3.75
PRD07804,2025-09-09,Rolling Line,A,MC017,OP024,Steel Strip,1386,1315,71,56,Mechanical Failure,99.0,5.12
PRD07805,2025-12-15,Rolling Line,B,MC006,OP002,Steel Strip,1102,1063,39,87,Mechanical Failure,96.4,3.54
PRD07806,2025-03-13,Rolling Line,C,MC003,OP024,HR Sheet,1286,1252,34,112,Quality Inspection,89.5,2.64
PRD07807,2025-06-14,Slitting Line,A,MC011,OP024,GP Coil,2086,2046,40,19,Quality Inspection,99.0,1.92
PRD07808,2025-02-18,Rolling Line,B,MC005,OP025,CR Sheet,1254,1209,45,85,Material Shortage,96.5,3.59
PRD07809,2025-02-21,Rolling Line,A,MC013,OP020,GI Sheet,809,790,19,56,Scheduled Maintenance,97.1,2.35
PRD07810,2025-10-16,Rolling Line,C,MC016,,Steel Plate,832,795,37,79,Quality Inspection,94.7,4.45
