Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent,Good_Qty,Production_Loss,Downtime_Hours,Month,Quarter,Week,Day_Name,Efficiency_Category
PRD10323,2025-06-14,Slitting Line,A,MC004,OP024,HR Sheet,2365,2307,58,57,Material Shortage,99.0,2.45,2249,58,0.95,June,2,24,Saturday,High
PRD10324,2025-08-10,Cut-To-Length Line,B,MC004,OP030,Steel Plate,2320,2189,131,72,Power Failure,95.2,5.65,2058,131,1.2,August,3,32,Sunday,High
PRD10325,2025-04-01,Finishing Line,C,MC006,OP020,Steel Strip,735,693,42,27,Quality Inspection,88.4,5.71,651,42,0.45,April,2,14,Tuesday,Low
PRD10326,2025-06-16,Cut-To-Length Line,A,MC018,OP017,CR Sheet,961,939,22,38,Mechanical Failure,95.6,2.29,917,22,0.63,June,2,25,Monday,High
PRD10327,2025-07-26,Rolling Line,A,MC001,OP015,GI Sheet,1736,1700,36,75,Material Shortage,96.5,2.07,1664,36,1.25,July,3,30,Saturday,High
PRD10328,2025-10-09,Cut-To-Length Line,A,MC010,OP004,GP Coil,795,780,15,101,Quality Inspection,97.8,1.89,765,15,1.68,October,4,41,Thursday,High
PRD10329,2025-03-06,Slitting Line,B,MC003,OP006,Steel Plate,1356,1338,18,51,Quality Inspection,93.9,1.33,1320,18,0.85,March,1,10,Thursday,Medium
PRD10330,2025-01-04,Slitting Line,A,MC014,OP002,CR Sheet,634,611,23,54,Scheduled Maintenance,95.2,3.63,588,23,0.9,January,1,1,Saturday,High
PRD10331,2025-06-06,Rolling Line,B,MC011,OP012,HR Coil,706,689,17,29,Mechanical Failure,95.0,2.41,672,17,0.48,June,2,23,Friday,Medium
PRD10332,2025-09-06,Cut-To-Length Line,C,MC005,OP016,HR Sheet,2235,2181,54,14,Material Shortage,92.6,2.42,2127,54,0.23,September,3,36,Saturday,Medium
PRD10333,2025-09-14,Cut-To-Length Line,A,MC002,OP007,GI Sheet,1880,1854,26,63,Mechanical Failure,97.5,1.38,1828,26,1.05,September,3,37,Sunday,High
PRD10334,2025-08-23,Cut-To-Length Line,C,MC009,OP017,HR Coil,2029,1966,63,1,Tool Change,94.8,3.1,1903,63,0.02,August,3,34,Saturday,Medium
PRD10335,2025-11-02,Cut-To-Length Line,A,MC017,OP014,HR Coil,2377,2353,24,38,Tool Change,96.2,1.01,2329,24,0.63,November,4,44,Sunday,High
PRD10336,2025-03-15,Slitting Line,A,MC019,OP026,CR Sheet,2368,2335,33,68,Mechanical Failure,98.8,1.39,2302,33,1.13,March,1,11,Saturday,High
PRD10337,2025-07-06,Pickling Line,A,MC017,OP009,Steel Plate,1050,987,63,38,Mechanical Failure,95.5,6.0,924,63,0.63,July,3,27,Sunday,High
PRD10338,2025-03-03,Cut-To-Length Line,C,MC020,OP013,GI Sheet,2060,1996,64,90,Scheduled Maintenance,96.9,3.11,1932,64,1.5,March,1,10,Monday,High
PRD10339,2025-12-03,Cut-To-Length Line,C,MC010,OP018,Steel Strip,911,871,40,49,Material Shortage,89.7,4.39,831,40,0.82,December,4,49,Wednesday,Low
PRD10340,2025-06-13,Cut-To-Length Line,A,MC017,OP025,CR Sheet,2470,2404,66,67,Tool Change,96.1,2.67,2338,66,1.12,June,2,24,Friday,High
PRD10341,2025-02-25,Slitting Line,A,MC011,OP012,HR Sheet,1011,969,42,0,Tool Change,96.7,4.15,927,42,0.0,February,1,9,Tuesday,High
PRD10342,2025-04-21,Cut-To-Length Line,C,MC007,OP013,CR Coil,1603,1586,17,79,Material Shortage,93.5,1.06,1569,17,1.32,April,2,17,Monday,Medium
PRD10343,2025-08-06,Pickling Line,B,MC001,OP016,CR Sheet,1338,1305,33,68,Power Failure,91.1,2.47,1272,33,1.13,August,3,32,Wednesday,Medium
PRD10344,2025-08-28,Cut-To-Length Line,A,MC016,OP017,HR Coil,1316,1291,25,59,Quality Inspection,97.3,1.9,1266,25,0.98,August,3,35,Thursday,High
PRD10345,2025-01-21,Pickling Line,B,MC003,OP030,GI Sheet,1196,1176,20,47,Mechanical Failure,95.3,1.67,1156,20,0.78,January,1,4,Tuesday,High
PRD10346,2025-05-21,Finishing Line,C,MC015,OP020,GP Coil,1977,1935,42,12,Mechanical Failure,91.0,2.12,1893,42,0.2,May,2,21,Wednesday,Medium
PRD10347,2025-09-22,Rolling Line,A,MC004,OP021,HR Coil,642,625,17,94,Scheduled Maintenance,98.0,2.65,608,17,1.57,September,3,39,Monday,High
PRD10348,2025-05-19,Cut-To-Length Line,A,MC004,OP024,HR Coil,2262,2221,41,88,Power Failure,95.9,1.81,2180,41,1.47,May,2,21,Monday,High
PRD10349,2025-03-11,Pickling Line,A,MC005,OP011,HR Coil,1136,1117,19,45,Quality Inspection,93.5,1.67,1098,19,0.75,March,1,11,Tuesday,Medium
PRD10351,2025-07-17,Rolling Line,A,MC011,OP005,Steel Strip,1407,1374,33,76,Tool Change,97.3,2.35,1341,33,1.27,July,3,29,Thursday,High
PRD10352,2025-07-24,Cut-To-Length Line,C,MC019,OP015,GP Coil,2113,2085,28,8,Tool Change,91.2,1.33,2057,28,0.13,July,3,30,Thursday,Medium
PRD10353,2025-08-02,Rolling Line,C,MC008,OP001,HR Sheet,2472,2389,83,32,Mechanical Failure,93.2,3.36,2306,83,0.53,August,3,31,Saturday,Medium
PRD10354,2025-02-25,Rolling Line,B,MC011,OP017,GP Coil,1638,1610,28,104,Quality Inspection,89.6,1.71,1582,28,1.73,February,1,9,Tuesday,Low
PRD10355,2025-10-14,Finishing Line,A,MC011,OP018,Steel Plate,2290,2234,56,3,Power Failure,94.9,2.45,2178,56,0.05,October,4,42,Tuesday,Medium
PRD10356,2025-10-20,Cut-To-Length Line,C,MC009,OP009,CR Coil,1765,1733,32,79,Quality Inspection,97.5,1.81,1701,32,1.32,October,4,43,Monday,High
PRD10357,2025-06-24,Slitting Line,B,MC014,OP017,Steel Plate,1327,1272,55,46,Power Failure,96.1,4.14,1217,55,0.77,June,2,26,Tuesday,High
PRD10358,2025-12-13,Pickling Line,B,MC014,OP003,CR Coil,2101,2062,39,27,Power Failure,92.4,1.86,2023,39,0.45,December,4,50,Saturday,Medium
PRD10359,2025-05-08,Pickling Line,C,MC013,OP008,HR Coil,926,887,39,0,Mechanical Failure,92.7,4.21,848,39,0.0,May,2,19,Thursday,Medium
PRD10360,2025-11-21,Finishing Line,C,MC001,OP011,GI Sheet,1301,1289,12,16,Mechanical Failure,87.2,0.92,1277,12,0.27,November,4,47,Friday,Low
PRD10361,2025-10-19,Cut-To-Length Line,B,MC009,OP017,HR Coil,911,890,21,60,Scheduled Maintenance,94.3,2.31,869,21,1.0,October,4,42,Sunday,Medium
PRD10362,2025-10-15,Finishing Line,B,MC008,OP016,GP Coil,1272,1247,25,60,Material Shortage,97.4,1.97,1222,25,1.0,October,4,42,Wednesday,High
PRD10363,2025-08-14,Rolling Line,A,MC018,OP020,CR Sheet,1942,1893,49,96,Quality Inspection,97.9,2.52,1844,49,1.6,August,3,33,Thursday,High
PRD10364,2025-03-05,Cut-To-Length Line,C,MC003,OP027,CR Coil,1539,1521,18,62,Mechanical Failure,86.3,1.17,1503,18,1.03,March,1,10,Wednesday,Low
PRD10365,2025-02-17,Rolling Line,C,MC003,OP024,CR Sheet,793,775,18,106,Tool Change,92.4,2.27,757,18,1.77,February,1,8,Monday,Medium
PRD10366,2025-07-21,Rolling Line,A,MC002,OP014,CR Sheet,733,712,21,94,Mechanical Failure,99.0,2.86,691,21,1.57,July,3,30,Monday,High
PRD10367,2025-12-03,Cut-To-Length Line,C,MC004,OP022,HR Sheet,1110,1079,31,109,Mechanical Failure,90.6,2.79,1048,31,1.82,December,4,49,Wednesday,Medium
PRD10368,2025-03-01,Rolling Line,C,MC009,OP022,CR Sheet,929,909,20,79,Mechanical Failure,91.9,2.15,889,20,1.32,March,1,9,Saturday,Medium
PRD10369,2025-09-14,Pickling Line,A,MC015,OP017,HR Coil,2417,2337,80,75,Material Shortage,97.6,3.31,2257,80,1.25,September,3,37,Sunday,High
PRD10370,2025-03-06,Finishing Line,B,MC018,OP007,CR Coil,1183,1161,22,22,Tool Change,90.4,1.86,1139,22,0.37,March,1,10,Thursday,Medium
PRD10371,2025-08-27,Slitting Line,A,MC017,OP011,Steel Plate,1439,1404,35,52,Quality Inspection,94.3,2.43,1369,35,0.87,August,3,35,Wednesday,Medium
PRD10372,2025-10-16,Rolling Line,C,MC011,OP017,GP Coil,1784,1750,34,88,Tool Change,90.0,1.91,1716,34,1.47,October,4,42,Thursday,Low
PRD10373,2025-02-07,Cut-To-Length Line,A,MC001,OP013,GP Coil,1131,1112,19,21,Material Shortage,95.9,1.68,1093,19,0.35,February,1,6,Friday,High
PRD10374,2025-01-25,Finishing Line,B,MC006,OP019,Steel Strip,2209,2101,108,32,Material Shortage,93.7,4.89,1993,108,0.53,January,1,4,Saturday,Medium
PRD10375,2025-02-28,Cut-To-Length Line,A,MC014,OP017,Steel Strip,1697,1626,71,40,Mechanical Failure,97.8,4.18,1555,71,0.67,February,1,9,Friday,High
PRD10376,2025-12-23,Pickling Line,A,MC005,OP011,CR Sheet,2279,2239,40,71,Quality Inspection,93.1,1.76,2199,40,1.18,December,4,52,Tuesday,Medium
PRD10377,2025-10-24,Slitting Line,A,MC003,OP024,Steel Strip,704,682,22,30,Tool Change,96.0,3.12,660,22,0.5,October,4,43,Friday,High
PRD10378,2025-06-07,Rolling Line,B,MC019,OP004,GI Sheet,746,719,27,61,Material Shortage,91.1,3.62,692,27,1.02,June,2,23,Saturday,Medium
PRD10379,2025-02-26,Cut-To-Length Line,A,MC001,OP016,HR Coil,2356,2332,24,39,Tool Change,97.2,1.02,2308,24,0.65,February,1,9,Wednesday,High
PRD10380,2025-02-17,Slitting Line,B,MC004,OP021,GP Coil,2320,2256,64,13,Material Shortage,91.6,2.76,2192,64,0.22,February,1,8,Monday,Medium
PRD10381,2025-11-24,Finishing Line,B,MC016,OP001,CR Sheet,1525,1473,52,27,Tool Change,95.6,3.41,1421,52,0.45,November,4,48,Monday,High
PRD10382,2025-02-25,Pickling Line,C,MC006,OP013,Steel Strip,1330,1284,46,45,Material Shortage,94.2,3.46,1238,46,0.75,February,1,9,Tuesday,Medium
PRD10383,2025-03-06,Pickling Line,B,MC005,OP017,GI Sheet,1092,1062,30,41,Mechanical Failure,92.2,2.75,1032,30,0.68,March,1,10,Thursday,Medium
PRD10384,2025-09-25,Cut-To-Length Line,A,MC007,OP029,HR Sheet,1175,1122,53,69,Material Shortage,99.0,4.51,1069,53,1.15,September,3,39,Thursday,High
PRD10385,2025-03-10,Cut-To-Length Line,A,MC010,OP029,GP Coil,1177,1150,27,61,Quality Inspection,94.0,2.29,1123,27,1.02,March,1,11,Monday,Medium
PRD10386,2025-08-04,Cut-To-Length Line,A,MC001,OP015,Steel Plate,1253,1195,58,54,Mechanical Failure,98.0,4.63,1137,58,0.9,August,3,32,Monday,High
PRD10387,2025-03-30,Finishing Line,B,MC019,OP010,HR Coil,1893,1834,59,6,Material Shortage,95.2,3.12,1775,59,0.1,March,1,13,Sunday,High
PRD10388,2025-10-08,Finishing Line,C,MC014,OP001,HR Coil,2410,2346,64,28,Mechanical Failure,95.1,2.66,2282,64,0.47,October,4,41,Wednesday,High
PRD10389,2025-09-14,Finishing Line,A,MC004,OP015,Steel Strip,2123,2059,64,37,Power Failure,95.5,3.01,1995,64,0.62,September,3,37,Sunday,High
PRD10390,2025-06-09,Finishing Line,B,MC015,OP027,HR Sheet,901,872,29,10,Power Failure,95.0,3.22,843,29,0.17,June,2,24,Monday,Medium
PRD10391,2025-08-22,Cut-To-Length Line,A,MC006,OP011,CR Coil,763,756,7,18,Scheduled Maintenance,96.8,0.92,749,7,0.3,August,3,34,Friday,High
PRD10392,2025-05-11,Cut-To-Length Line,A,MC020,OP027,Steel Strip,1039,1014,25,55,Mechanical Failure,90.9,2.41,989,25,0.92,May,2,19,Sunday,Medium
PRD10393,2025-02-18,Rolling Line,B,MC010,OP013,CR Sheet,1399,1363,36,82,Power Failure,94.4,2.57,1327,36,1.37,February,1,8,Tuesday,Medium
PRD10394,2025-05-27,Slitting Line,A,MC015,OP028,GI Sheet,1433,1376,57,57,Tool Change,94.8,3.98,1319,57,0.95,May,2,22,Tuesday,Medium
PRD10395,2025-11-12,Rolling Line,B,MC019,OP003,Steel Plate,1605,1509,96,123,Mechanical Failure,92.6,5.98,1413,96,2.05,November,4,46,Wednesday,Medium
PRD10396,2025-01-02,Rolling Line,C,MC008,OP022,CR Coil,1459,1448,11,51,Tool Change,98.3,0.75,1437,11,0.85,January,1,1,Thursday,High
PRD10397,2025-11-25,Pickling Line,A,MC013,OP021,HR Sheet,1250,1189,61,83,Material Shortage,95.7,4.88,1128,61,1.38,November,4,48,Tuesday,High
PRD10398,2025-05-25,Rolling Line,B,MC019,OP030,Steel Plate,2412,2282,130,111,Mechanical Failure,94.9,5.39,2152,130,1.85,May,2,21,Sunday,Medium
PRD10399,2025-03-02,Finishing Line,C,MC016,OP016,HR Sheet,1851,1802,49,16,Scheduled Maintenance,93.5,2.65,1753,49,0.27,March,1,9,Sunday,Medium
PRD10400,2025-09-30,Finishing Line,A,MC018,OP014,CR Coil,1837,1828,9,24,Power Failure,94.3,0.49,1819,9,0.4,September,3,40,Tuesday,Medium
PRD10401,2025-02-18,Rolling Line,B,MC009,OP011,CR Sheet,1970,1903,67,78,Power Failure,93.2,3.4,1836,67,1.3,February,1,8,Tuesday,Medium
PRD10402,2025-11-28,Slitting Line,A,MC015,OP010,CR Coil,2311,2290,21,31,Tool Change,95.8,0.91,2269,21,0.52,November,4,48,Friday,High
PRD10403,2025-05-11,Finishing Line,B,MC008,OP013,HR Coil,2223,2152,71,26,Power Failure,92.9,3.19,2081,71,0.43,May,2,19,Sunday,Medium
PRD10404,2025-02-12,Finishing Line,B,MC017,OP007,Steel Plate,1376,1336,40,13,Material Shortage,96.9,2.91,1296,40,0.22,February,1,7,Wednesday,High
PRD10405,2025-02-26,Finishing Line,B,MC004,OP017,GI Sheet,918,897,21,15,Tool Change,97.6,2.29,876,21,0.25,February,1,9,Wednesday,High
PRD10406,2025-02-19,Finishing Line,B,MC009,OP024,GI Sheet,2500,2409,91,24,Power Failure,91.1,3.64,2318,91,0.4,February,1,8,Wednesday,Medium
PRD10407,2025-06-27,Finishing Line,C,MC008,OP016,CR Coil,1560,1538,22,34,Mechanical Failure,91.6,1.41,1516,22,0.57,June,2,26,Friday,Medium
PRD10408,2025-10-20,Slitting Line,A,MC009,OP005,CR Coil,1470,1451,19,25,Quality Inspection,99.0,1.29,1432,19,0.42,October,4,43,Monday,High
PRD10409,2025-02-15,Slitting Line,C,MC004,OP006,Steel Plate,1714,1631,83,33,Material Shortage,90.8,4.84,1548,83,0.55,February,1,7,Saturday,Medium
PRD10410,2025-06-19,Cut-To-Length Line,A,MC008,OP002,HR Coil,1135,1112,23,32,Scheduled Maintenance,92.8,2.03,1089,23,0.53,June,2,25,Thursday,Medium
PRD10411,2025-09-28,Slitting Line,A,MC017,OP025,HR Coil,1507,1484,23,32,Mechanical Failure,98.7,1.53,1461,23,0.53,September,3,39,Sunday,High
PRD10412,2025-12-02,Finishing Line,C,MC006,OP003,Steel Plate,1302,1236,66,18,Power Failure,89.0,5.07,1170,66,0.3,December,4,49,Tuesday,Low
PRD10413,2025-05-19,Pickling Line,C,MC010,OP021,Steel Plate,1191,1152,39,37,Scheduled Maintenance,91.0,3.27,1113,39,0.62,May,2,21,Monday,Medium
PRD10414,2025-09-04,Cut-To-Length Line,C,MC002,OP010,HR Coil,1413,1378,35,44,Scheduled Maintenance,92.7,2.48,1343,35,0.73,September,3,36,Thursday,Medium
PRD10415,2025-05-28,Slitting Line,A,MC012,OP024,CR Coil,1708,1689,19,26,Mechanical Failure,95.8,1.11,1670,19,0.43,May,2,22,Wednesday,High
PRD10416,2025-08-18,Pickling Line,C,MC019,OP016,HR Coil,2031,2005,26,72,Mechanical Failure,97.3,1.28,1979,26,1.2,August,3,34,Monday,High
PRD10417,2025-10-07,Pickling Line,B,MC005,OP001,GP Coil,1887,1870,17,53,Scheduled Maintenance,94.9,0.9,1853,17,0.88,October,4,41,Tuesday,Medium
PRD10418,2025-05-05,Finishing Line,C,MC016,OP030,HR Sheet,775,765,10,40,Scheduled Maintenance,94.9,1.29,755,10,0.67,May,2,19,Monday,Medium
PRD10419,2025-07-11,Slitting Line,C,MC005,OP020,GP Coil,1122,1101,21,34,Quality Inspection,95.0,1.87,1080,21,0.57,July,3,28,Friday,Medium
PRD10420,2025-03-21,Finishing Line,A,MC001,OP021,HR Sheet,1198,1171,27,29,Material Shortage,98.8,2.25,1144,27,0.48,March,1,12,Friday,High
PRD10421,2025-04-04,Finishing Line,B,MC010,OP022,Steel Plate,1847,1738,109,36,Quality Inspection,94.8,5.9,1629,109,0.6,April,2,14,Friday,Medium
PRD10422,2025-08-14,Cut-To-Length Line,C,MC002,OP029,GP Coil,2189,2143,46,36,Quality Inspection,92.3,2.1,2097,46,0.6,August,3,33,Thursday,Medium
PRD10423,2025-03-06,Cut-To-Length Line,B,MC016,OP030,GI Sheet,768,751,17,117,Tool Change,99.0,2.21,734,17,1.95,March,1,10,Thursday,High
PRD10424,2025-03-29,Cut-To-Length Line,A,MC009,OP003,GP Coil,1416,1382,34,35,Material Shortage,96.8,2.4,1348,34,0.58,March,1,13,Saturday,High
PRD10425,2025-03-29,Slitting Line,A,MC007,OP004,Steel Strip,1883,1794,89,61,Scheduled Maintenance,96.7,4.73,1705,89,1.02,March,1,13,Saturday,High
PRD10426,2025-07-20,Rolling Line,B,MC013,OP019,HR Coil,1355,1337,18,36,Tool Change,94.8,1.33,1319,18,0.6,July,3,29,Sunday,Medium
PRD10427,2025-08-02,Finishing Line,A,MC004,OP004,GP Coil,978,961,17,22,Power Failure,96.5,1.74,944,17,0.37,August,3,31,Saturday,High
PRD10428,2025-07-23,Cut-To-Length Line,A,MC007,OP007,CR Coil,1512,1480,32,70,Quality Inspection,98.0,2.12,1448,32,1.17,July,3,30,Wednesday,High
PRD10429,2025-03-30,Rolling Line,A,MC010,OP025,Steel Plate,2391,2319,72,83,Scheduled Maintenance,95.6,3.01,2247,72,1.38,March,1,13,Sunday,High
PRD10430,2025-03-02,Cut-To-Length Line,A,MC012,OP009,CR Coil,682,670,12,111,Material Shortage,95.4,1.76,658,12,1.85,March,1,9,Sunday,High
PRD10431,2025-09-28,Pickling Line,A,MC002,OP030,GP Coil,797,780,17,37,Material Shortage,95.5,2.13,763,17,0.62,September,3,39,Sunday,High
PRD10432,2025-04-04,Rolling Line,A,MC005,OP021,CR Sheet,1862,1815,47,81,Power Failure,96.5,2.52,1768,47,1.35,April,2,14,Friday,High
PRD10433,2025-11-03,Pickling Line,C,MC015,OP029,CR Coil,1492,1480,12,53,Tool Change,96.4,0.8,1468,12,0.88,November,4,45,Monday,High
PRD10434,2025-01-27,Slitting Line,A,MC011,OP022,CR Sheet,2390,2304,86,29,Material Shortage,97.2,3.6,2218,86,0.48,January,1,5,Monday,High
PRD10435,2025-08-02,Rolling Line,C,MC002,OP025,GI Sheet,2314,2211,103,103,Quality Inspection,94.3,4.45,2108,103,1.72,August,3,31,Saturday,Medium
PRD10436,2025-03-15,Pickling Line,C,MC015,OP020,CR Coil,2233,2205,28,119,Scheduled Maintenance,93.0,1.25,2177,28,1.98,March,1,11,Saturday,Medium
PRD10437,2025-03-02,Pickling Line,B,MC019,OP007,GI Sheet,1439,1398,41,44,Material Shortage,95.6,2.85,1357,41,0.73,March,1,9,Sunday,High
PRD10438,2025-07-05,Rolling Line,A,MC005,OP003,HR Coil,2061,2015,46,99,Material Shortage,98.1,2.23,1969,46,1.65,July,3,27,Saturday,High
PRD10439,2025-01-31,Slitting Line,C,MC016,OP025,Steel Strip,1972,1924,48,12,Material Shortage,92.7,2.43,1876,48,0.2,January,1,5,Friday,Medium
PRD10440,2025-08-07,Slitting Line,B,MC008,OP025,CR Coil,1087,1061,26,17,Mechanical Failure,94.2,2.39,1035,26,0.28,August,3,32,Thursday,Medium
PRD10441,2025-01-12,Rolling Line,A,MC007,OP026,GP Coil,1637,1597,40,56,Material Shortage,94.7,2.44,1557,40,0.93,January,1,2,Sunday,Medium
PRD10442,2025-10-29,Rolling Line,B,MC003,OP005,HR Coil,2342,2274,68,41,Mechanical Failure,92.2,2.9,2206,68,0.68,October,4,44,Wednesday,Medium
PRD10443,2025-02-01,Rolling Line,A,MC008,OP004,Steel Plate,573,559,14,80,Power Failure,98.4,2.44,545,14,1.33,February,1,5,Saturday,High
PRD10444,2025-06-09,Rolling Line,B,MC005,OP011,Steel Plate,845,814,31,83,Scheduled Maintenance,96.1,3.67,783,31,1.38,June,2,24,Monday,High
PRD10445,2025-08-25,Finishing Line,B,MC014,OP026,CR Sheet,1166,1131,35,23,Power Failure,96.1,3.0,1096,35,0.38,August,3,35,Monday,High
PRD10446,2025-08-15,Pickling Line,B,MC002,OP010,GP Coil,1176,1160,16,61,Scheduled Maintenance,94.4,1.36,1144,16,1.02,August,3,33,Friday,Medium
PRD10447,2025-06-30,Rolling Line,B,MC010,OP014,Steel Strip,2012,1965,47,69,Tool Change,97.3,2.34,1918,47,1.15,June,2,27,Monday,High
PRD10448,2025-11-13,Rolling Line,C,MC018,OP025,GI Sheet,2289,2222,67,111,Mechanical Failure,89.1,2.93,2155,67,1.85,November,4,46,Thursday,Low
PRD10449,2025-02-15,Slitting Line,A,MC017,OP021,CR Coil,1563,1540,23,19,Mechanical Failure,95.4,1.47,1517,23,0.32,February,1,7,Saturday,High
PRD10450,2025-12-07,Cut-To-Length Line,B,MC006,OP017,Steel Plate,1806,1746,60,96,Mechanical Failure,94.3,3.32,1686,60,1.6,December,4,49,Sunday,Medium
PRD10451,2025-03-21,Slitting Line,C,MC017,OP002,CR Coil,1588,1571,17,56,Power Failure,93.5,1.07,1554,17,0.93,March,1,12,Friday,Medium
PRD10452,2025-05-15,Rolling Line,B,MC017,OP010,Steel Strip,1455,1394,61,103,Tool Change,95.2,4.19,1333,61,1.72,May,2,20,Thursday,High
PRD10453,2025-09-17,Slitting Line,B,MC019,OP007,Steel Strip,1835,1776,59,32,Tool Change,95.9,3.22,1717,59,0.53,September,3,38,Wednesday,High
PRD10454,2025-11-04,Pickling Line,C,MC016,OP003,HR Coil,2147,2109,38,63,Material Shortage,92.4,1.77,2071,38,1.05,November,4,45,Tuesday,Medium
PRD10455,2025-09-04,Rolling Line,C,MC002,OP001,CR Coil,1473,1460,13,78,Quality Inspection,94.9,0.88,1447,13,1.3,September,3,36,Thursday,Medium
PRD10456,2025-06-08,Cut-To-Length Line,B,MC005,OP009,CR Sheet,1319,1266,53,92,Power Failure,94.4,4.02,1213,53,1.53,June,2,23,Sunday,Medium
PRD10457,2025-07-22,Slitting Line,A,MC012,OP004,Steel Plate,1368,1328,40,30,Power Failure,95.5,2.92,1288,40,0.5,July,3,30,Tuesday,High
PRD10458,2025-04-22,Rolling Line,B,MC001,OP003,CR Sheet,680,652,28,66,Quality Inspection,90.3,4.12,624,28,1.1,April,2,17,Tuesday,Medium
PRD10459,2025-10-19,Cut-To-Length Line,B,MC005,OP005,GI Sheet,1793,1725,68,21,Material Shortage,93.3,3.79,1657,68,0.35,October,4,42,Sunday,Medium
PRD10460,2025-11-06,Cut-To-Length Line,B,MC008,OP017,HR Sheet,1171,1112,59,45,Quality Inspection,94.4,5.04,1053,59,0.75,November,4,45,Thursday,Medium
PRD10461,2025-04-29,Cut-To-Length Line,A,MC010,OP017,Steel Strip,1235,1201,34,44,Material Shortage,97.6,2.75,1167,34,0.73,April,2,18,Tuesday,High
PRD10462,2025-01-17,Slitting Line,B,MC003,OP013,Steel Plate,1734,1669,65,43,Mechanical Failure,97.4,3.75,1604,65,0.72,January,1,3,Friday,High
PRD10463,2025-11-27,Pickling Line,B,MC006,OP027,GP Coil,1467,1430,37,70,Material Shortage,93.8,2.52,1393,37,1.17,November,4,48,Thursday,Medium
PRD10464,2025-08-15,Slitting Line,A,MC013,OP001,Steel Plate,1430,1353,77,56,Quality Inspection,95.8,5.38,1276,77,0.93,August,3,33,Friday,High
PRD10465,2025-12-27,Cut-To-Length Line,C,MC020,OP013,CR Coil,548,539,9,72,Scheduled Maintenance,89.6,1.64,530,9,1.2,December,4,52,Saturday,Low
PRD10466,2025-04-27,Pickling Line,C,MC008,OP007,CR Coil,1665,1650,15,71,Mechanical Failure,94.3,0.9,1635,15,1.18,April,2,17,Sunday,Medium
PRD10467,2025-02-12,Rolling Line,C,MC018,OP012,GI Sheet,1710,1648,62,123,Power Failure,93.7,3.63,1586,62,2.05,February,1,7,Wednesday,Medium
PRD10468,2025-04-25,Cut-To-Length Line,B,MC005,OP023,Steel Plate,1656,1599,57,75,Mechanical Failure,93.0,3.44,1542,57,1.25,April,2,17,Friday,Medium
PRD10469,2025-10-10,Cut-To-Length Line,B,MC006,OP009,HR Coil,1618,1586,32,55,Mechanical Failure,94.5,1.98,1554,32,0.92,October,4,41,Friday,Medium
PRD10470,2025-02-06,Slitting Line,C,MC002,OP021,Steel Strip,531,517,14,31,Material Shortage,91.4,2.64,503,14,0.52,February,1,6,Thursday,Medium
PRD10471,2025-10-29,Finishing Line,B,MC007,OP018,HR Sheet,1227,1182,45,26,Tool Change,90.5,3.67,1137,45,0.43,October,4,44,Wednesday,Medium
PRD10472,2025-04-23,Finishing Line,B,MC016,OP025,CR Sheet,1417,1410,7,30,Material Shortage,91.3,0.49,1403,7,0.5,April,2,17,Wednesday,Medium
PRD10473,2025-02-04,Rolling Line,A,MC010,OP020,HR Sheet,560,549,11,37,Mechanical Failure,96.5,1.96,538,11,0.62,February,1,6,Tuesday,High
PRD10474,2025-05-12,Finishing Line,B,MC020,OP021,HR Coil,1416,1384,32,0,Tool Change,92.1,2.26,1352,32,0.0,May,2,20,Monday,Medium
PRD10475,2025-12-02,Pickling Line,C,MC010,OP013,Steel Strip,2068,1970,98,74,Mechanical Failure,92.9,4.74,1872,98,1.23,December,4,49,Tuesday,Medium
PRD10476,2025-12-02,Cut-To-Length Line,A,MC002,OP001,Steel Strip,1986,1901,85,95,Material Shortage,95.1,4.28,1816,85,1.58,December,4,49,Tuesday,High
PRD10477,2025-08-16,Finishing Line,A,MC008,OP002,HR Coil,1318,1294,24,40,Tool Change,96.9,1.82,1270,24,0.67,August,3,33,Saturday,High
PRD10478,2025-05-27,Pickling Line,B,MC002,OP029,GP Coil,2211,2194,17,48,Material Shortage,93.5,0.77,2177,17,0.8,May,2,22,Tuesday,Medium
PRD10479,2025-05-02,Slitting Line,C,MC002,OP029,HR Sheet,1666,1597,69,32,Mechanical Failure,91.0,4.14,1528,69,0.53,May,2,18,Friday,Medium
PRD10480,2025-03-22,Finishing Line,A,MC013,OP008,Steel Strip,1782,1721,61,8,Mechanical Failure,92.0,3.42,1660,61,0.13,March,1,12,Saturday,Medium
PRD10481,2025-06-22,Slitting Line,C,MC004,OP002,HR Sheet,2257,2187,70,47,Material Shortage,94.4,3.1,2117,70,0.78,June,2,25,Sunday,Medium
PRD10482,2025-06-03,Slitting Line,A,MC007,OP012,HR Coil,2220,2204,16,31,Scheduled Maintenance,94.3,0.72,2188,16,0.52,June,2,23,Tuesday,Medium
PRD10483,2025-05-30,Slitting Line,C,MC014,OP024,CR Sheet,1835,1786,49,48,Quality Inspection,93.1,2.67,1737,49,0.8,May,2,22,Friday,Medium
PRD10484,2025-02-27,Finishing Line,A,MC020,OP001,Steel Strip,561,543,18,39,Quality Inspection,97.2,3.21,525,18,0.65,February,1,9,Thursday,High
